id_str,ra,dec,z,anillos,dataset,ring_class,ring_class_0,ring_class_1,ring_class_2,ring_class_3,inner_ring,outer_ring,file_loc,file_rel,validation_status
manga-8258-12704,167.776507023,43.6330113334,0.0250287,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8258-12704_0.fits,Images/manga-8258-12704_0.fits,ok
manga-8258-9101,165.45434119,44.4481335854,0.0367555,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8258-9101_0.fits,Images/manga-8258-9101_0.fits,ok
manga-8258-9102,167.255562519,44.4118914506,0.0961407,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8258-9102_0.fits,Images/manga-8258-9102_0.fits,ok
manga-8259-3702,177.794188858,45.2228493075,0.0358399,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8259-3702_0.fits,Images/manga-8259-3702_0.fits,ok
manga-8262-9101,184.543787493,44.4004596628,0.0382552,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8262-9101_0.fits,Images/manga-8262-9101_0.fits,ok
manga-8310-3701,179.294527035,22.2961693069,0.052274,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8310-3701_0.fits,Images/manga-8310-3701_0.fits,ok
manga-8311-6104,205.282730985,23.2820554311,0.0263526,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8311-6104_0.fits,Images/manga-8311-6104_0.fits,ok
manga-8312-12705,247.155376088,39.69890557,0.031211,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8312-12705_0.fits,Images/manga-8312-12705_0.fits,ok
manga-8312-3704,247.163484693,39.5185461511,0.0251772,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8312-3704_0.fits,Images/manga-8312-3704_0.fits,ok
manga-8312-6102,246.411128006,40.0988261907,0.0325493,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8312-6102_0.fits,Images/manga-8312-6102_0.fits,ok
manga-8313-12705,242.682530759,41.1485576864,0.0315371,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8313-12705_0.fits,Images/manga-8313-12705_0.fits,ok
manga-8313-9102,239.987945488,41.4777751316,0.0332509,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8313-9102_0.fits,Images/manga-8313-9102_0.fits,ok
manga-8314-3704,243.155037322,39.4190235377,0.0321959,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8314-3704_0.fits,Images/manga-8314-3704_0.fits,ok
manga-8315-12703,236.2674028,39.8598311064,0.0780127,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8315-12703_0.fits,Images/manga-8315-12703_0.fits,ok
manga-8319-12702,199.061490533,47.5993643925,0.0573401,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8319-12702_0.fits,Images/manga-8319-12702_0.fits,ok
manga-8319-1902,199.381778619,47.6766457959,0.0269767,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8319-1902_0.fits,Images/manga-8319-1902_0.fits,ok
manga-8319-3703,201.283303096,48.344505797,0.0688838,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8319-3703_0.fits,Images/manga-8319-3703_0.fits,ok
manga-8320-3701,206.514715269,22.1188427337,0.0276671,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8320-3701_0.fits,Images/manga-8320-3701_0.fits,ok
manga-8320-6102,205.782134401,22.1758149643,0.0277862,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8320-6102_0.fits,Images/manga-8320-6102_0.fits,ok
manga-8321-6101,195.633181919,28.4393347683,0.0199005,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8321-6101_0.fits,Images/manga-8321-6101_0.fits,ok
manga-8322-12704,199.051371303,30.9502990173,0.0186529,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8322-12704_0.fits,Images/manga-8322-12704_0.fits,ok
manga-8322-12705,201.105947287,30.9592888955,0.0485022,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8322-12705_0.fits,Images/manga-8322-12705_0.fits,ok
manga-8322-1901,198.784245451,30.4037749681,0.0231544,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8322-1901_0.fits,Images/manga-8322-1901_0.fits,ok
manga-8323-6101,196.978400702,34.0870995491,0.03365,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8323-6101_0.fits,Images/manga-8323-6101_0.fits,ok
manga-8324-12702,197.879163852,46.3417588233,0.0297499,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8324-12702_0.fits,Images/manga-8324-12702_0.fits,ok
manga-8325-12703,213.149187912,47.2530577,0.0280844,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8325-12703_0.fits,Images/manga-8325-12703_0.fits,ok
manga-8326-1902,214.854653976,45.8642518321,0.0266855,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8326-1902_0.fits,Images/manga-8326-1902_0.fits,ok
manga-8326-6102,215.017906947,47.1213302326,0.0703766,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8326-6102_0.fits,Images/manga-8326-6102_0.fits,ok
manga-8326-6103,214.818992501,48.0610045702,0.0522185,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8326-6103_0.fits,Images/manga-8326-6103_0.fits,ok
manga-8327-12702,204.807938343,44.251001563,0.033984,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8327-12702_0.fits,Images/manga-8327-12702_0.fits,ok
manga-8327-3702,203.653215413,46.1540879549,0.0366213,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8327-3702_0.fits,Images/manga-8327-3702_0.fits,ok
manga-8329-6104,213.110482013,45.6904101161,0.0269954,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8329-6104_0.fits,Images/manga-8329-6104_0.fits,ok
manga-8331-12702,204.99108268,41.3380714808,0.132899,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8331-12702_0.fits,Images/manga-8331-12702_0.fits,ok
manga-8331-12705,206.334432527,41.3889308304,0.0595015,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8331-12705_0.fits,Images/manga-8331-12705_0.fits,ok
manga-8332-6103,207.657429867,43.764131306,0.0485651,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8332-6103_0.fits,Images/manga-8332-6103_0.fits,ok
manga-8334-3701,213.123697004,39.2511786235,0.0251266,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8334-3701_0.fits,Images/manga-8334-3701_0.fits,ok
manga-8336-6102,210.217782954,38.4180312572,0.0186698,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8336-6102_0.fits,Images/manga-8336-6102_0.fits,ok
manga-8337-6102,214.642100658,37.024420277,0.0327929,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8337-6102_0.fits,Images/manga-8337-6102_0.fits,ok
manga-8341-1901,190.582431495,45.4378646384,0.0468046,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8341-1901_0.fits,Images/manga-8341-1901_0.fits,ok
manga-8341-6101,190.394645188,44.4913906069,0.0316072,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8341-6101_0.fits,Images/manga-8341-6101_0.fits,ok
manga-8440-3703,136.200279581,40.591721496,0.0270093,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8440-3703_0.fits,Images/manga-8440-3703_0.fits,ok
manga-8441-3704,225.698795548,38.0422407327,0.0287463,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8441-3704_0.fits,Images/manga-8441-3704_0.fits,ok
manga-8442-3704,200.09349072,31.5811703262,0.0452901,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8442-3704_0.fits,Images/manga-8442-3704_0.fits,ok
manga-8443-3702,207.067074342,25.7334869762,0.0369994,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8443-3702_0.fits,Images/manga-8443-3702_0.fits,ok
manga-8443-6102,207.061565491,24.7777196101,0.0274142,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8443-6102_0.fits,Images/manga-8443-6102_0.fits,ok
manga-8444-1901,202.628354582,32.6237092027,0.036935,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8444-1901_0.fits,Images/manga-8444-1901_0.fits,ok
manga-8444-6104,203.246370466,32.3204465748,0.0347615,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8444-6104_0.fits,Images/manga-8444-6104_0.fits,ok
manga-8444-9102,201.084201517,32.848118803,0.0388656,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8444-9102_0.fits,Images/manga-8444-9102_0.fits,ok
manga-8445-6102,205.658735284,35.1212870556,0.0513427,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8445-6102_0.fits,Images/manga-8445-6102_0.fits,ok
manga-8445-9101,204.917866221,35.0233605804,0.025059,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8445-9101_0.fits,Images/manga-8445-9101_0.fits,ok
manga-8447-3704,208.227705444,39.248191148,0.0523271,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8447-3704_0.fits,Images/manga-8447-3704_0.fits,ok
manga-8449-3701,167.509279042,21.9821746509,0.0316182,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8449-3701_0.fits,Images/manga-8449-3701_0.fits,ok
manga-8450-6101,172.143172769,21.0106965128,0.0207675,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8450-6101_0.fits,Images/manga-8450-6101_0.fits,ok
manga-8450-6104,172.607537655,22.2165297033,0.0392908,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8450-6104_0.fits,Images/manga-8450-6104_0.fits,ok
manga-8452-1902,157.77930272,48.0148303874,0.058703,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8452-1902_0.fits,Images/manga-8452-1902_0.fits,ok
manga-8453-12701,151.309949901,46.6508890341,0.0251003,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8453-12701_0.fits,Images/manga-8453-12701_0.fits,ok
manga-8455-3704,157.6859,40.05744,0.0231081,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8455-3704_0.fits,Images/manga-8455-3704_0.fits,ok
manga-8456-6101,151.22091438,44.6361226294,0.0232019,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8456-6101_0.fits,Images/manga-8456-6101_0.fits,ok
manga-8462-3701,143.042751427,36.8271433682,0.0529626,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8462-3701_0.fits,Images/manga-8462-3701_0.fits,ok
manga-8464-1902,186.4008708,45.0838596746,0.0383813,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8464-1902_0.fits,Images/manga-8464-1902_0.fits,ok
manga-8465-12705,198.236315095,47.4566280096,0.0281378,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8465-12705_0.fits,Images/manga-8465-12705_0.fits,ok
manga-8465-9102,198.189163092,46.9349872724,0.0276805,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8465-9102_0.fits,Images/manga-8465-9102_0.fits,ok
manga-8481-6102,239.554209025,54.6155620453,0.0468873,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8481-6102_0.fits,Images/manga-8481-6102_0.fits,ok
manga-8482-6104,244.554023309,49.8684236306,0.0559899,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8482-6104_0.fits,Images/manga-8482-6104_0.fits,ok
manga-8482-9101,241.799551053,48.5725625102,0.043419,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8482-9101_0.fits,Images/manga-8482-9101_0.fits,ok
manga-8483-12703,245.248313831,49.0017772161,0.0582143,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8483-12703_0.fits,Images/manga-8483-12703_0.fits,ok
manga-8483-3701,245.454365212,47.0521180262,0.029506,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8483-3701_0.fits,Images/manga-8483-3701_0.fits,ok
manga-8487-9102,240.214208512,46.481412426,0.043196,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8487-9102_0.fits,Images/manga-8487-9102_0.fits,ok
manga-8546-6102,238.857221445,50.8029634626,0.0451178,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8546-6102_0.fits,Images/manga-8546-6102_0.fits,ok
manga-8546-9102,238.073925811,50.154158496,0.0416719,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8546-9102_0.fits,Images/manga-8546-9102_0.fits,ok
manga-8550-12703,247.674430234,40.5293893805,0.0298122,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8550-12703_0.fits,Images/manga-8550-12703_0.fits,ok
manga-8550-12704,247.058405986,40.3138366723,0.0331055,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8550-12704_0.fits,Images/manga-8550-12704_0.fits,ok
manga-8550-12705,249.135695215,39.0278800132,0.029986,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8550-12705_0.fits,Images/manga-8550-12705_0.fits,ok
manga-8550-6103,247.638690535,39.8307262255,0.0245559,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8550-6103_0.fits,Images/manga-8550-6103_0.fits,ok
manga-8552-9101,226.911930178,44.5562592519,0.066094,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8552-9101_0.fits,Images/manga-8552-9101_0.fits,ok
manga-8553-12704,234.292946668,57.5762330408,0.0724912,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8553-12704_0.fits,Images/manga-8553-12704_0.fits,ok
manga-8553-6103,231.50295368,56.8268193295,0.0516182,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8553-6103_0.fits,Images/manga-8553-6103_0.fits,ok
manga-8554-12703,182.793141475,37.5153531477,0.0889054,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8554-12703_0.fits,Images/manga-8554-12703_0.fits,ok
manga-8554-3703,183.396894412,35.8001755194,0.0335626,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8554-3703_0.fits,Images/manga-8554-3703_0.fits,ok
manga-8562-12704,244.97294948,51.5465148353,0.0472693,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8562-12704_0.fits,Images/manga-8562-12704_0.fits,ok
manga-8562-12705,244.721465387,50.4328644768,0.0537406,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8562-12705_0.fits,Images/manga-8562-12705_0.fits,ok
manga-8562-6103,244.1876,52.016733,0.0326393,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8562-6103_0.fits,Images/manga-8562-6103_0.fits,ok
manga-8563-1901,241.413979846,50.0945120833,0.0538963,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8563-1901_0.fits,Images/manga-8563-1901_0.fits,ok
manga-8564-12704,240.429062144,48.8279268869,0.042842,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8564-12704_0.fits,Images/manga-8564-12704_0.fits,ok
manga-8566-3702,113.365500667,41.8858374185,0.0196408,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8566-3702_0.fits,Images/manga-8566-3702_0.fits,ok
manga-8567-6103,118.85585368,48.4384160642,0.0219693,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8567-6103_0.fits,Images/manga-8567-6103_0.fits,ok
manga-8569-12701,9.43942294103,14.7116236458,0.0576255,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8569-12701_0.fits,Images/manga-8569-12701_0.fits,ok
manga-8569-3703,10.3141733233,15.2651014118,0.103362,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8569-3703_0.fits,Images/manga-8569-3703_0.fits,ok
manga-8570-3701,22.4204240815,14.505107792,0.0216233,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8570-3701_0.fits,Images/manga-8570-3701_0.fits,ok
manga-8588-3701,248.140561423,39.1310206842,0.130272,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8588-3701_0.fits,Images/manga-8588-3701_0.fits,ok
manga-8588-3704,250.969273528,39.9833981175,0.0299994,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8588-3704_0.fits,Images/manga-8588-3704_0.fits,ok
manga-8589-6102,226.165949489,54.7140036338,0.0295738,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8589-6102_0.fits,Images/manga-8589-6102_0.fits,ok
manga-8591-6104,214.863290152,54.1002998827,0.0425797,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8591-6104_0.fits,Images/manga-8591-6104_0.fits,ok
manga-8591-9101,212.259249772,54.5562038875,0.0757792,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8591-9101_0.fits,Images/manga-8591-9101_0.fits,ok
manga-8595-6104,219.396614145,51.5831340853,0.0436696,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8595-6104_0.fits,Images/manga-8595-6104_0.fits,ok
manga-8596-12704,231.662808527,50.3190703516,0.0371548,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8596-12704_0.fits,Images/manga-8596-12704_0.fits,ok
manga-8596-6101,231.443497269,48.4911727281,0.0366042,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8596-6101_0.fits,Images/manga-8596-6101_0.fits,ok
manga-8597-12703,225.388973978,49.1124291187,0.0259833,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8597-12703_0.fits,Images/manga-8597-12703_0.fits,ok
manga-8597-6102,225.807374327,48.8988712756,0.0656778,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8597-6102_0.fits,Images/manga-8597-6102_0.fits,ok
manga-8598-12702,228.605456832,48.2508787898,0.0559477,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8598-12702_0.fits,Images/manga-8598-12702_0.fits,ok
manga-8602-12705,247.4626868,39.7665109344,0.0318464,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8602-12705_0.fits,Images/manga-8602-12705_0.fits,ok
manga-8603-12702,246.869310993,38.8691083472,0.0276667,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8603-12702_0.fits,Images/manga-8603-12702_0.fits,ok
manga-8603-12703,247.282646413,40.6650474998,0.0299683,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8603-12703_0.fits,Images/manga-8603-12703_0.fits,ok
manga-8604-12701,245.886475694,39.121095897,0.0350385,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8604-12701_0.fits,Images/manga-8604-12701_0.fits,ok
manga-8604-12703,247.76417484,39.838503868,0.0305383,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8604-12703_0.fits,Images/manga-8604-12703_0.fits,ok
manga-8604-9101,247.333327133,39.4289925576,0.0277531,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8604-9101_0.fits,Images/manga-8604-9101_0.fits,ok
manga-8606-12701,255.029869751,37.8395021377,0.0633343,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8606-12701_0.fits,Images/manga-8606-12701_0.fits,ok
manga-8606-3701,254.997419646,36.0290774727,0.0573351,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8606-3701_0.fits,Images/manga-8606-3701_0.fits,ok
manga-8609-12701,245.741625745,14.6027925265,0.0291269,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8609-12701_0.fits,Images/manga-8609-12701_0.fits,ok
manga-8609-3704,246.89838091,14.1985929852,0.0507754,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8609-3704_0.fits,Images/manga-8609-3704_0.fits,ok
manga-8610-12701,254.455390225,60.5212195375,0.0717368,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8610-12701_0.fits,Images/manga-8610-12701_0.fits,ok
manga-8610-6104,257.712081147,61.3249310753,0.0313179,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8610-6104_0.fits,Images/manga-8610-6104_0.fits,ok
manga-8611-3701,261.841245626,59.6438000804,0.0277941,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8611-3701_0.fits,Images/manga-8611-3701_0.fits,ok
manga-8612-6104,255.006946004,38.8160093546,0.0355774,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8612-6104_0.fits,Images/manga-8612-6104_0.fits,ok
manga-8614-12703,258.118528764,35.8840862863,0.026418,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8614-12703_0.fits,Images/manga-8614-12703_0.fits,ok
manga-8615-1902,319.751163159,-0.963991563033,0.0195093,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8615-1902_0.fits,Images/manga-8615-1902_0.fits,ok
manga-8615-6104,319.901867923,0.704249718837,0.0346836,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8615-6104_0.fits,Images/manga-8615-6104_0.fits,ok
manga-8616-3703,322.510226454,0.464198663396,0.135063,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8616-3703_0.fits,Images/manga-8616-3703_0.fits,ok
manga-8617-12701,324.279450315,0.644008327505,0.0852149,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8617-12701_0.fits,Images/manga-8617-12701_0.fits,ok
